Customer_ID,First_Name,Last_Name,middle_name,full_customer_name,Gender,Date_of_Birth,Marital_Status,Phone_Number,Alternate_Mobile_number,Email,Address,City,State,Postal_Code,Employment_Status,Occupation,Annual_Income,Customer_Segment,KYC_Verified,Risk_Category,Joined_Date,Last_Updated_Date,nationality_code,resident_status,permanent_country_code,correspondence_address_line1,correspondence_city,correspondence_postal_code,relationship_manager_code
CUST01751,Kristin,Johnson,Singh,Kristin Singh Johnson,Female,9/30/1999,Divorced,75834456622,75935557733,kristin.johnson@example.com,"9572 Murillo Bypass Apt. 031, Calebhaven, MT 12607",Angelaview,Utah,12607,Unemployed,Homemaker,13944.34,Retail,Yes,Low,12/14/2023,4/26/2024,US,Non-Resident,CA,45 Hilltop Ave,Mumbai,585068,RM5202
CUST01752,Justin,Graham,Ahmed,Justin Ahmed Graham,Male,12/23/2001,Married,79705660361,79715771371,justin.graham@example.com,"USCGC Baker, FPO AE 80457",Lake Kyle,Maryland,80457,Self-employed,Logistics and distribution manager,38689.77,Corporate,No,Low,7/30/2023,10/30/2024,IN,Non-Resident,CA,45 Hilltop Ave,Cape Town,533379,RM9925
CUST01753,Sharon,Randolph,Kumar,Sharon Kumar Randolph,Other,9/9/1961,Married,80704726602,81715737713,sharon.randolph@example.com,"34922 Calhoun Oval Suite 085, Melissaburgh, NY 23085",Charlesshire,Arizona,23085,Unemployed,Unemployed,4444,Retail,Yes,Low,7/2/2023,10/23/2024,IN,NRI,ZA,45 Hilltop Ave,Mumbai,522881,RM3713
CUST01754,Natalie,Baker,Jean,Natalie Jean Baker,Female,8/6/1996,Divorced,75015301731,75115311731,natalie.baker@example.com,"15576 Osborne Spring, Mollyville, RI 72022",Jonathanburgh,Colorado,72022,Retired,"Merchandiser, retail",22404.54,Retail,Yes,Low,8/15/2024,10/24/2024,CA,Resident,DE,,,,RM5635
CUST01755,Renee,Wright,James,Renee James Wright,Female,4/19/1963,Married,80587905224,81597915335,renee.wright@example.com,"75252 Dylan Freeway, Hollyville, IL 75072",Wardhaven,Wisconsin,75072,Employed,Teaching laboratory technician,40360.88,Retail,Yes,Low,9/29/2023,10/7/2024,DE,Non-Resident,CA,123 Main Street,Paris,246587,RM9934
CUST01756,Stephen,Nguyen,Grace,Stephen Grace Nguyen,Male,2/11/1979,Divorced,75479406453,75579517553,stephen.nguyen@example.com,"4558 Yolanda Inlet, New Patricia, NJ 89464",New Adam,Illinois,89464,Unemployed,Unemployed,2731.08,Retail,No,Medium,2/25/2024,4/26/2024,NG,Non-Resident,CA,45 Hilltop Ave,Mumbai,372060,RM7482
CUST01757,Jamie,Diaz,Kumar,Jamie Kumar Diaz,Other,12/30/1972,Single,75719189866,75719199977,jamie.diaz@example.com,"2587 Oscar Pine, West Michaelberg, TX 18311",Goodmanshire,Illinois,18311,Retired,"Engineer, electrical",17784.53,Retail,Yes,Low,11/21/2023,3/11/2024,DE,Non-Resident,CA,123 Main Street,Lagos,912349,RM7488
CUST01758,Teresa,Beck,Lee,Teresa Lee Beck,Female,3/6/1977,Married,76183359748,77193359759,teresa.beck@example.com,"703 Wang Village, Sharonmouth, MA 99738",Brookstown,California,99738,Retired,Sales executive,25908.81,Retail,Yes,Low,10/22/2023,12/18/2024,CA,NRI,US,45 Hilltop Ave,Mumbai,177372,RM3946
CUST01759,Melissa,Fisher,Jean,Melissa Jean Fisher,Female,6/16/1999,Divorced,77023771843,77133771953,melissa.fisher@example.com,"053 Amber Prairie, Port Gregoryberg, WY 29730",Davismouth,Pennsylvania,29730,Employed,Lawyer,22187.03,Retail,Yes,Medium,5/26/2024,10/24/2024,NG,Resident,US,,,,RM7362
CUST01760,Jesse,Adkins,Grace,Jesse Grace Adkins,Male,8/26/1962,Single,79567333297,79577333397,jesse.adkins@example.com,"562 Eric Plains, Port Juan, KS 89185",Connerfurt,Louisiana,89185,Self-employed,Theatre stage manager,29500.15,Corporate,Yes,Low,7/28/2023,11/7/2023,CA,Resident,CA,,,,RM7694
CUST01761,Krystal,Gross,Lee,Krystal Lee Gross,Other,8/31/1957,Married,74402825326,75513935337,krystal.gross@example.com,"69939 Morgan Camp Suite 838, New Donald, FL 76813",New Brian,California,76813,Retired,Multimedia programmer,17563.05,Retail,Yes,Low,2/6/2024,11/15/2024,GB,NRI,IN,78 Market Road,Mumbai,451294,RM8715
CUST01762,Alexis,Benson,James,Alexis James Benson,Female,5/8/1982,Single,77739238520,77739339531,alexis.benson@example.com,"056 Curtis Run, Durhammouth, AZ 90492",Jacquelineville,Wisconsin,90492,Self-employed,Visual merchandiser,60672.96,Corporate,Yes,Low,3/27/2024,8/22/2024,AU,Resident,GB,,,,RM4610
CUST01763,Eric,Taylor,Kumar,Eric Kumar Taylor,Male,1/29/1971,Divorced,90401693328,91511793339,eric.taylor@example.com,"888 Farmer Pine, North Nicoletown, CT 37508",New Allison,South Carolina,37508,Unemployed,Unemployed,3888.19,Retail,Yes,Low,4/7/2024,6/13/2024,CA,NRI,ZA,123 Main Street,Mumbai,262414,RM7977
CUST01764,Michael,Johnson,Kumar,Michael Kumar Johnson,Male,6/9/2002,Married,77199829075,77199939175,michael.johnson@example.com,"Unit 8444 Box 3721, DPO AE 23279",Dixonhaven,Tennessee,23279,Employed,Research scientist (life sciences),18928.43,Retail,No,Low,12/2/2023,12/19/2024,GB,Non-Resident,FR,78 Market Road,New York,537000,RM7821
CUST01765,Sarah,Lewis,Anne,Sarah Anne Lewis,Female,5/29/1987,Divorced,75260756999,75371757999,sarah.lewis@example.com,"3843 Kellie Mountains, Riverafurt, VT 34766",Port Sherri,Virginia,34766,Self-employed,"Surveyor, building control",52856.19,SME,Yes,Low,5/18/2023,8/17/2023,FR,Resident,AU,,,,RM8360
CUST01766,Bryan,Malone,Grace,Bryan Grace Malone,Male,8/9/1951,Single,80643322622,81753333733,bryan.malone@example.com,"311 Tamara Knolls, Parkertown, AR 17690",Port Aliciafort,Louisiana,17690,Retired,Clinical biochemist,17111.25,Retail,No,Low,6/16/2024,9/6/2024,FR,Non-Resident,NG,22 Rosewood Lane,Nairobi,994194,RM2437
CUST01767,Brandi,Burns,Lee,Brandi Lee Burns,Female,1/27/1957,Single,73168066470,73179177571,brandi.burns@example.com,"5888 Monique Place, Cherylburgh, MT 29159",Buchanantown,Maryland,29159,Employed,Games developer,25480.51,Retail,Yes,High,1/19/2023,11/14/2024,ZA,Resident,FR,,,,RM4748
CUST01768,Audrey,Cooper,Jean,Audrey Jean Cooper,Other,3/23/1980,Married,80360595298,81371595399,audrey.cooper@example.com,"10017 Katherine Circles Apt. 622, New Denise, IL 87336",South Christopher,Oregon,87336,Self-employed,Ambulance person,34213.23,SME,No,Low,12/15/2023,12/19/2024,FR,NRI,FR,78 Market Road,Cape Town,146428,RM1747
CUST01769,Christopher,Jefferson,Anne,Christopher Anne Jefferson,Male,10/11/1993,Divorced,80740274067,81751375177,christopher.jefferson@example.com,"36077 Patricia Estate Apt. 450, South Jillborough, TX 46485",Port Candicetown,California,46485,Self-employed,"Engineer, maintenance",42562.84,Corporate,No,Low,6/27/2023,12/31/2023,ZA,NRI,FR,78 Market Road,Paris,831402,RM3183
CUST01770,Heidi,Rodriguez,Jean,Heidi Jean Rodriguez,Female,9/25/1976,Married,70590620036,71591731137,heidi.rodriguez@example.com,"1730 Wade Valleys Suite 133, North Brittany, ID 07724",South David,California,7724,Unemployed,Homemaker,7814.62,Retail,No,High,11/2/2024,12/28/2024,KE,NRI,CA,45 Hilltop Ave,Toronto,675800,RM8315
CUST01771,Elaine,Smith,Singh,Elaine Singh Smith,Female,6/2/1970,Married,90497459793,91597559793,elaine.smith@example.com,"3390 Laura Fork Suite 743, New Craig, NY 03048",Lake Meganmouth,Oregon,3048,Self-employed,Air broker,63254.52,SME,No,High,6/29/2024,7/1/2024,GB,Non-Resident,AU,9 Green Park,New York,729445,RM3127
CUST01772,Rebecca,Evans,Lee,Rebecca Lee Evans,Other,1/11/1976,Divorced,78491498609,79591599719,rebecca.evans@example.com,"8314 Cox Village Apt. 394, Michellestad, VT 89042",Lake Nicholas,Mississippi,89042,Unemployed,Unemployed,3333,Retail,No,Medium,7/18/2024,12/4/2024,DE,Non-Resident,DE,78 Market Road,Cape Town,905281,RM5467
CUST01773,James,Paul,Marie,James Marie Paul,Male,2/8/1993,Married,79326643223,79337753333,james.paul@example.com,"PSC 0232, Box 0165, APO AE 79150",North Connor,Connecticut,79150,Unemployed,Unemployed,1829.33,Retail,No,Low,2/10/2024,9/9/2024,ZA,NRI,US,123 Main Street,Cape Town,471530,RM4759
CUST01774,Adam,Manning,Lee,Adam Lee Manning,Male,10/9/1989,Single,90289811594,91399911595,adam.manning@example.com,"Unit 1926 Box 7750, DPO AA 53092",Port Tommystad,Arizona,53092,Unemployed,Unemployed,2473.28,Retail,Yes,High,3/15/2023,1/13/2024,GB,Non-Resident,CA,78 Market Road,Mumbai,948170,RM4272
CUST01775,Mary,Nunez,Lee,Mary Lee Nunez,Female,6/3/1984,Single,80127622398,81137733399,mary.nunez@example.com,"02048 Miller Burgs Apt. 653, Tonyport, KS 38704",Victoriachester,Minnesota,38704,Retired,"Psychotherapist, child",14513.16,Retail,No,Medium,9/1/2024,9/28/2024,IN,Non-Resident,KE,22 Rosewood Lane,Cape Town,129802,RM5202
CUST01776,Brian,Meadows,Grace,Brian Grace Meadows,Male,2/27/1979,Divorced,70567871888,71577971999,brian.meadows@example.com,"80029 Tina Stravenue Suite 473, Rogerview, NV 90669",Matthewland,Maine,90669,Self-employed,Forest/woodland manager,20461.5,SME,Yes,High,4/18/2023,7/21/2024,KE,Resident,FR,,,,RM9925
CUST01777,Christina,Soto,Jean,Christina Jean Soto,Female,12/14/1951,Divorced,78705841680,79715951791,christina.soto@example.com,"6470 Mary Manor, South Kennethfort, WY 56585",New Abigailburgh,Kentucky,56585,Employed,Early years teacher,36181.09,SME,Yes,Low,1/10/2023,5/20/2023,NG,NRI,GB,22 Rosewood Lane,Berlin,182493,RM3713
CUST01778,Heidi,Rogers,Anne,Heidi Anne Rogers,Other,2/13/1963,Divorced,74956479984,75957579995,heidi.rogers@example.com,"095 Howe Overpass, Josephton, MS 32918",East Jonathanland,New Hampshire,32918,Employed,Animator,45094.58,Retail,No,Low,12/15/2023,8/9/2024,AU,Resident,IN,,,,RM5635
CUST01779,Heather,Dunn,Marie,Heather Marie Dunn,Other,2/4/1987,Married,77949638309,77959739319,heather.dunn@example.com,"108 Laurie Manors Suite 612, Port Maryfurt, MS 36909",New Daniel,Illinois,36909,Self-employed,Quantity surveyor,64878.03,Corporate,Yes,Low,7/13/2024,9/30/2024,FR,NRI,KE,78 Market Road,Cape Town,146577,RM9934
CUST01780,Jamie,Ford,Marie,Jamie Marie Ford,Female,7/24/1973,Single,80809261662,81919371773,jamie.ford@example.com,"PSC 0143, Box 9992, APO AA 61909",Jacksonton,Oklahoma,61909,Employed,Telecommunications researcher,21672.95,Retail,No,High,11/16/2024,11/16/2024,KE,Resident,NG,,,,RM7482
CUST01781,Lauren,Jackson,Ali,Lauren Ali Jackson,Female,10/3/1978,Married,75786457865,75797557975,lauren.jackson@example.com,"3825 Thomas Gateway, Lake Misty, WV 54162",North Drewstad,South Dakota,54162,Unemployed,Homemaker,8272.35,Retail,No,Low,9/20/2023,12/1/2024,GB,Resident,FR,,,,RM7488
CUST01782,Kimberly,Oconnell,Singh,Kimberly Singh Oconnell,Female,8/30/1987,Single,70476400068,71577511179,kimberly.oconnell@example.com,"3067 Pamela Street, Port Brian, NC 38447",Port Michaelhaven,Indiana,38447,Unemployed,Homemaker,5000,Retail,No,High,1/15/2023,4/6/2023,NG,Resident,IN,,,,RM3946
CUST01783,Mandy,Marshall,Jean,Mandy Jean Marshall,Other,9/15/1976,Single,74051665451,75151775551,mandy.marshall@example.com,"050 Ibarra Prairie, Johnsonstad, LA 40679",Lake Haley,California,40679,Self-employed,Agricultural consultant,80266.73,Corporate,No,Low,9/28/2023,4/30/2024,US,Resident,CA,,,,RM7362
CUST01784,Sarah,Garza,Lee,Sarah Lee Garza,Female,4/13/1957,Married,90899740233,91999751333,sarah.garza@example.com,"15567 Franklin Rapid Suite 929, Whitechester, GA 94348",Johnmouth,Nevada,94348,Retired,Diplomatic Services operational officer,21990.14,Retail,No,Low,1/5/2024,3/29/2024,CA,NRI,NG,45 Hilltop Ave,London,795415,RM7694
CUST01785,Victor,Gould,Singh,Victor Singh Gould,Male,8/22/1982,Divorced,73570170363,73571171373,victor.gould@example.com,"Unit 5665 Box 1413, DPO AA 25561",East Ericaland,Oregon,25561,Unemployed,Unemployed,2820.84,Retail,No,Medium,1/17/2023,12/10/2024,NG,NRI,AU,78 Market Road,Cape Town,496304,RM8715
CUST01786,James,Pearson,Lee,James Lee Pearson,Male,1/22/1965,Single,78602050898,79713151999,james.pearson@example.com,"605 Brandy Mountains, East Erinburgh, IA 56568",New Kimberly,New Hampshire,56568,Employed,Private music teacher,40016.32,SME,No,Medium,8/5/2024,9/20/2024,FR,Non-Resident,AU,22 Rosewood Lane,Paris,226521,RM4610
CUST01787,Danielle,Stanley,Kumar,Danielle Kumar Stanley,Other,11/1/1980,Single,73490961979,73591971979,danielle.stanley@example.com,"41357 Linda Summit Apt. 611, Lake Yolandamouth, GA 03800",New Brandon,Indiana,3800,Retired,Freight forwarder,23923.91,Retail,Yes,High,12/12/2023,2/29/2024,KE,NRI,KE,9 Green Park,Berlin,734469,RM7977
CUST01788,Julia,Olson,Ahmed,Julia Ahmed Olson,Female,3/14/2003,Married,70841356948,71951357959,julia.olson@example.com,"6473 Denise Tunnel Suite 885, South Richard, SC 95679",Lake Maurice,Delaware,95679,Unemployed,Homemaker,11864.57,Retail,No,Low,1/15/2023,1/25/2023,GB,Non-Resident,IN,9 Green Park,Lagos,605535,RM7821
CUST01789,Sean,Mills,James,Sean James Mills,Male,6/29/1990,Married,73567480957,73577591957,sean.mills@example.com,"8165 Smith Pines Apt. 418, Port Stephanieberg, LA 53211",Jeffreyborough,Arizona,53211,Unemployed,Unemployed,2626.72,Retail,Yes,Medium,9/18/2024,10/23/2024,KE,Resident,FR,,,,RM8360
CUST01790,Kelsey,Jackson,Marie,Kelsey Marie Jackson,Female,10/29/1953,Divorced,78026029442,79137139553,kelsey.jackson@example.com,"14931 James Dale Apt. 938, West Matthewbury, WI 84673",Harrisfurt,Arizona,84673,Self-employed,Event organiser,38619.45,SME,Yes,Medium,2/12/2024,12/13/2024,NG,NRI,FR,78 Market Road,Cape Town,153785,RM2437
CUST01791,Destiny,Rodriguez,Marie,Destiny Marie Rodriguez,Female,11/13/1954,Divorced,79258490734,79359591735,destiny.rodriguez@example.com,"86813 Sara Mountains Apt. 278, New Charlesstad, IL 86898",Mitchellchester,Kentucky,86898,Employed,Medical sales representative,43254.32,Retail,Yes,Medium,3/26/2024,6/6/2024,GB,Resident,US,,,,RM4748
CUST01792,Michael,Nichols,Grace,Michael Grace Nichols,Male,9/9/1951,Divorced,77774867595,77775977595,michael.nichols@example.com,"84178 Powell Drives, Collinstown, GA 54717",North James,New York,54717,Unemployed,Unemployed,5779.55,Retail,Yes,Medium,12/10/2024,12/26/2024,NG,NRI,IN,78 Market Road,Cape Town,344560,RM1747
CUST01793,Kiara,Jones,Kumar,Kiara Kumar Jones,Other,5/25/1972,Married,74823088295,75933199395,kiara.jones@example.com,"9398 Bullock Port, Port Wendy, OH 20851",East Brianachester,New Mexico,20851,Retired,Product/process development scientist,16727.99,Retail,No,Medium,9/7/2024,10/12/2024,AU,Resident,ZA,,,,RM3183
CUST01794,Matthew,Black,Jean,Matthew Jean Black,Male,1/1/1968,Divorced,76233260586,77333371597,matthew.black@example.com,"823 Brad Expressway Suite 861, West Ryanburgh, AR 91598",Armstrongbury,Pennsylvania,91598,Unemployed,Unemployed,3208.01,Retail,Yes,Low,10/29/2023,11/19/2024,FR,Resident,ZA,,,,RM8315
CUST01795,Alyssa,Shelton,Ali,Alyssa Ali Shelton,Female,5/18/1968,Married,77483173066,77593173177,alyssa.shelton@example.com,"Unit 2804 Box 4712, DPO AE 74142",Henryland,Louisiana,74142,Self-employed,"Conservation officer, historic buildings",32316.83,Corporate,Yes,Medium,6/6/2023,4/27/2024,FR,NRI,NG,78 Market Road,Nairobi,521698,RM3127
CUST01796,Dominique,Griffin,Ahmed,Dominique Ahmed Griffin,Female,8/24/1983,Single,78178824265,79179935375,dominique.griffin@example.com,"173 Lauren Mount Suite 063, Daniellebury, OH 75082",Richardborough,New Hampshire,75082,Unemployed,Homemaker,5000,Retail,No,Medium,10/29/2024,12/24/2024,IN,Resident,ZA,,,,RM5467
CUST01797,Jessica,Barton,James,Jessica James Barton,Other,3/21/1969,Divorced,79062327237,79173337337,jessica.barton@example.com,"3375 Norman Wall Suite 535, Chavezfort, NC 47974",Lake Robertside,Kentucky,47974,Retired,Travel agency manager,18267.87,Retail,Yes,Low,3/13/2024,5/5/2024,DE,NRI,IN,9 Green Park,Cape Town,723518,RM4759
CUST01798,Donald,Morgan,Lee,Donald Lee Morgan,Male,4/7/1965,Single,73790065487,73791175597,donald.morgan@example.com,"923 Johnson Curve Suite 450, West Marissa, NM 84443",Joneshaven,Vermont,84443,Unemployed,Unemployed,2165.3,Retail,No,Low,2/18/2023,6/18/2023,ZA,Resident,IN,,,,RM4272
CUST01799,Victoria,Burnett,Lee,Victoria Lee Burnett,Female,2/20/1961,Divorced,75417675539,75517775539,victoria.burnett@example.com,"PSC 6103, Box 7632, APO AP 38741",Kristineshire,Oklahoma,38741,Employed,Rural practice surveyor,39603.05,Retail,Yes,Low,1/2/2023,6/24/2023,DE,Non-Resident,IN,78 Market Road,London,190632,RM3330
CUST01800,Wendy,Barber,Jean,Wendy Jean Barber,Female,6/21/1951,Divorced,73781591579,73791591579,wendy.barber@example.com,"655 Alexis Loop, New Margaretmouth, AL 65516",Jasonview,Colorado,65516,Unemployed,Homemaker,11387.45,Retail,No,Medium,10/20/2024,12/29/2024,AU,NRI,US,78 Market Road,Nairobi,419925,RM3703
CUST01801,Christine,Gibbs,Lee,Christine Lee Gibbs,Other,7/13/1995,Divorced,76268384887,77379395997,christine.gibbs@example.com,"425 Cameron Lodge Suite 755, Thomashaven, IL 83679",East Davidport,Arizona,83679,Self-employed,Building services engineer,80374.37,Corporate,Yes,High,4/26/2023,6/30/2024,CA,Non-Resident,CA,9 Green Park,Lagos,306351,RM4182
CUST01802,William,Jennings,James,William James Jennings,Male,9/15/1994,Single,77612396121,77713397131,william.jennings@example.com,"7384 Brent Lodge Apt. 066, South Natalieland, MA 25886",Caldwelltown,Michigan,25886,Employed,Multimedia specialist,36583.93,Retail,No,Low,3/3/2023,2/8/2024,KE,Resident,FR,,,,RM2398
CUST01803,Jennifer,Ballard,Ahmed,Jennifer Ahmed Ballard,Other,7/23/1960,Single,78812988618,79913999719,jennifer.ballard@example.com,"143 Katherine Wells, Delacruzmouth, NH 44069",Kellystad,Missouri,44069,Employed,General practice doctor,24286.26,SME,No,Low,10/19/2024,11/23/2024,KE,Resident,CA,,,,RM9485
CUST01804,James,Smith,Grace,James Grace Smith,Male,3/29/1987,Married,76901079237,77911179337,james.smith@example.com,"88249 Chapman Lane, New Janetville, NH 99827",West Kimberly,Idaho,99827,Self-employed,"Surveyor, commercial/residential",53931.27,SME,No,High,9/6/2023,10/11/2024,CA,Resident,KE,,,,RM3508
CUST01805,Amanda,Rodriguez,Jean,Amanda Jean Rodriguez,Other,11/15/1992,Divorced,73348649703,73359759713,amanda.rodriguez@example.com,"26193 Salazar Way Apt. 293, New Deborahport, IL 09696",East Robertbury,Maryland,9696,Employed,Chartered accountant,13544.07,Retail,No,High,6/17/2024,8/19/2024,KE,Non-Resident,US,45 Hilltop Ave,New York,515023,RM9974
CUST01806,Raven,Hill,Marie,Raven Marie Hill,Female,11/18/1997,Married,77896833557,77997933557,raven.hill@example.com,"2566 Anderson Gateway, South Daniellechester, NV 69560",Markmouth,Rhode Island,69560,Retired,"Buyer, retail",27527.73,Retail,No,Low,6/3/2023,5/11/2024,KE,Non-Resident,CA,78 Market Road,Lagos,825643,RM4491
CUST01807,Matthew,Wood,Jean,Matthew Jean Wood,Male,12/14/2002,Divorced,90231555057,91331555157,matthew.wood@example.com,"9593 Jennifer Curve Suite 967, South Christopher, NJ 41606",West Coryfurt,New York,41606,Unemployed,Looking for work,3612.89,Retail,Yes,Low,9/13/2023,8/28/2024,US,NRI,FR,45 Hilltop Ave,London,340306,RM9164
CUST01808,Vicki,Lamb,Kumar,Vicki Kumar Lamb,Other,5/31/1951,Single,78799384440,79799395551,vicki.lamb@example.com,"3882 Pittman Mission Suite 941, Lake Paul, KY 72053",Matthewtown,Hawaii,72053,Unemployed,Unemployed,2222,Retail,Yes,Low,2/9/2024,7/23/2024,CA,Non-Resident,CA,22 Rosewood Lane,Cape Town,494512,RM2904
CUST01809,Larry,Aguilar,Singh,Larry Singh Aguilar,Male,5/13/1990,Single,74147012350,75157113351,larry.aguilar@example.com,"1835 Julie Road, Chelseaport, LA 34633",New Katiehaven,Nevada,34633,Retired,Electronics engineer,22576.47,Retail,No,Medium,12/29/2023,4/15/2024,AU,Non-Resident,AU,123 Main Street,London,919596,RM5285
CUST01810,Jimmy,Chavez,Lee,Jimmy Lee Chavez,Male,1/7/1974,Married,76891097797,77991197797,jimmy.chavez@example.com,"547 Andrea Harbor, South Louisland, RI 32703",Josephberg,New Mexico,32703,Employed,Forensic psychologist,21657.18,Retail,Yes,Low,4/19/2024,6/6/2024,CA,Non-Resident,KE,22 Rosewood Lane,Mumbai,535090,RM6214
CUST01811,James,Smith,Marie,James Marie Smith,Male,11/27/1979,Divorced,74456844679,75557955779,james.smith@example.com,"085 Castillo Alley, Howardville, OK 86228",New Shelia,Alaska,86228,Employed,Tourist information centre manager,36301.49,SME,Yes,Medium,6/6/2024,8/28/2024,ZA,Resident,US,,,,RM4778
CUST01812,Lori,Galloway,Singh,Lori Singh Galloway,Female,2/26/1976,Divorced,76401632957,77511733957,lori.galloway@example.com,"17718 White Lodge Suite 861, Wintersbury, OH 51924",Monroefort,Vermont,51924,Retired,Communications engineer,10616.41,Retail,Yes,Low,6/11/2023,7/29/2024,KE,Non-Resident,DE,78 Market Road,Toronto,347682,RM7284
CUST01813,David,Mays,Anne,David Anne Mays,Male,1/20/1959,Married,79757292731,79757393731,david.mays@example.com,"6549 Chavez Tunnel Suite 364, Tamarabury, KS 74313",Andersonhaven,Nebraska,74313,Retired,Holiday representative,20246.54,Retail,Yes,Low,5/19/2024,9/26/2024,KE,Resident,FR,,,,RM6978
CUST01814,Ashley,Rodriguez,Jean,Ashley Jean Rodriguez,Other,1/4/1981,Single,70915854233,71915955333,ashley.rodriguez@example.com,"934 Amanda Burg, Port Andrew, MS 42620",Jacksonside,Tennessee,42620,Unemployed,Unemployed,2222,Retail,Yes,Low,1/21/2023,9/2/2023,KE,Resident,GB,,,,RM8928
CUST01815,Jennifer,Simmons,Ahmed,Jennifer Ahmed Simmons,Female,11/10/1977,Divorced,75185483966,75195593977,jennifer.simmons@example.com,"40415 Murphy Spurs Suite 276, Cherryland, HI 63464",North Saraburgh,Indiana,63464,Retired,"Teacher, English as a foreign language",16958.87,Retail,Yes,Low,12/15/2023,10/26/2024,DE,NRI,IN,22 Rosewood Lane,New York,850038,RM3273
CUST01816,Natalie,Gonzalez,Ali,Natalie Ali Gonzalez,Female,10/18/1965,Married,76746215958,77757315959,natalie.gonzalez@example.com,"18445 Long Lane, South Mistyburgh, OK 94205",East Maria,Nevada,94205,Employed,Astronomer,33631.16,Retail,No,Medium,8/22/2024,10/31/2024,DE,NRI,AU,78 Market Road,Lagos,465288,RM3330
